WAFER_ID,f_duration,f_USAGE_OF_BACKING_FILM,f_USAGE_OF_DRESSER,f_USAGE_OF_POLISHING_TABLE,f_USAGE_OF_DRESSER_TABLE,f_USAGE_OF_MEMBRANE,f_USAGE_OF_PRESSURIZED_SHEET,f_mean_PRESSURIZED_CHAMBER_PRESSURE,f_mean_MAIN_OUTER_AIR_BAG_PRESSURE,f_mean_CENTER_AIR_BAG_PRESSURE,f_mean_RETAINER_RING_PRESSURE,f_mean_RIPPLE_AIR_BAG_PRESSURE,f_mean_EDGE_AIR_BAG_PRESSURE,f_mean_DRESSING_WATER_STATUS,f_mean_SLURRY_FLOW_LINE_A,f_mean_SLURRY_FLOW_LINE_B,f_mean_SLURRY_FLOW_LINE_C,f_mean_WAFER_ROTATION,f_mean_STAGE_ROTATION,f_mean_HEAD_ROTATION,f_median_PRESSURIZED_CHAMBER_PRESSURE,f_median_MAIN_OUTER_AIR_BAG_PRESSURE,f_median_CENTER_AIR_BAG_PRESSURE,f_median_RETAINER_RING_PRESSURE,f_median_RIPPLE_AIR_BAG_PRESSURE,f_median_EDGE_AIR_BAG_PRESSURE,f_median_SLURRY_FLOW_LINE_A,f_median_SLURRY_FLOW_LINE_B,f_median_SLURRY_FLOW_LINE_C,f_median_WAFER_ROTATION,f_median_STAGE_ROTATION,f_median_HEAD_ROTATION,f_std_PRESSURIZED_CHAMBER_PRESSURE,f_std_MAIN_OUTER_AIR_BAG_PRESSURE,f_std_CENTER_AIR_BAG_PRESSURE,f_std_RETAINER_RING_PRESSURE,f_std_RIPPLE_AIR_BAG_PRESSURE,f_std_EDGE_AIR_BAG_PRESSURE,f_std_DRESSING_WATER_STATUS,f_std_SLURRY_FLOW_LINE_A,f_std_SLURRY_FLOW_LINE_B,f_std_SLURRY_FLOW_LINE_C,f_std_WAFER_ROTATION,f_std_STAGE_ROTATION,f_std_HEAD_ROTATION,f_auc_PRESSURIZED_CHAMBER_PRESSURE,f_auc_MAIN_OUTER_AIR_BAG_PRESSURE,f_auc_CENTER_AIR_BAG_PRESSURE,f_auc_RETAINER_RING_PRESSURE,f_auc_RIPPLE_AIR_BAG_PRESSURE,f_auc_EDGE_AIR_BAG_PRESSURE,f_auc_SLURRY_FLOW_LINE_A,f_auc_SLURRY_FLOW_LINE_B,f_auc_SLURRY_FLOW_LINE_C,f_auc_WAFER_ROTATION,f_auc_STAGE_ROTATION,f_auc_HEAD_ROTATION,f_is_first_run,f_last_mrr,s_duration,s_mean_PRESSURIZED_CHAMBER_PRESSURE,s_mean_MAIN_OUTER_AIR_BAG_PRESSURE,s_mean_CENTER_AIR_BAG_PRESSURE,s_mean_RETAINER_RING_PRESSURE,s_mean_RIPPLE_AIR_BAG_PRESSURE,s_mean_EDGE_AIR_BAG_PRESSURE,s_mean_DRESSING_WATER_STATUS,s_mean_SLURRY_FLOW_LINE_A,s_mean_SLURRY_FLOW_LINE_B,s_mean_SLURRY_FLOW_LINE_C,s_mean_WAFER_ROTATION,s_mean_STAGE_ROTATION,s_mean_HEAD_ROTATION,s_median_PRESSURIZED_CHAMBER_PRESSURE,s_median_MAIN_OUTER_AIR_BAG_PRESSURE,s_median_CENTER_AIR_BAG_PRESSURE,s_median_RETAINER_RING_PRESSURE,s_median_RIPPLE_AIR_BAG_PRESSURE,s_median_EDGE_AIR_BAG_PRESSURE,s_median_SLURRY_FLOW_LINE_A,s_median_SLURRY_FLOW_LINE_B,s_median_SLURRY_FLOW_LINE_C,s_median_WAFER_ROTATION,s_median_STAGE_ROTATION,s_median_HEAD_ROTATION,s_std_PRESSURIZED_CHAMBER_PRESSURE,s_std_MAIN_OUTER_AIR_BAG_PRESSURE,s_std_CENTER_AIR_BAG_PRESSURE,s_std_RETAINER_RING_PRESSURE,s_std_RIPPLE_AIR_BAG_PRESSURE,s_std_EDGE_AIR_BAG_PRESSURE,s_std_DRESSING_WATER_STATUS,s_std_SLURRY_FLOW_LINE_A,s_std_SLURRY_FLOW_LINE_B,s_std_SLURRY_FLOW_LINE_C,s_std_WAFER_ROTATION,s_std_STAGE_ROTATION,s_std_HEAD_ROTATION,s_auc_PRESSURIZED_CHAMBER_PRESSURE,s_auc_MAIN_OUTER_AIR_BAG_PRESSURE,s_auc_CENTER_AIR_BAG_PRESSURE,s_auc_RETAINER_RING_PRESSURE,s_auc_RIPPLE_AIR_BAG_PRESSURE,s_auc_EDGE_AIR_BAG_PRESSURE,s_auc_SLURRY_FLOW_LINE_A,s_auc_SLURRY_FLOW_LINE_B,s_auc_SLURRY_FLOW_LINE_C,s_auc_WAFER_ROTATION,s_auc_STAGE_ROTATION,s_auc_HEAD_ROTATION,knn_0,knn_1,knn_2,knn_3,knn_4,knn_5,knn_6,knn_7,knn_8,knn_9,knn_10,len,wt_max,mode_knn_0,mode_knn_1,mode_knn_2,AVG_REMOVAL_RATE
4199773636,111.0,4960.83333333,98.1481481481,123.703703704,2891.0,58.8241106719,1488.25,78.51565851562893,269.97837837837835,72.07770270270271,1447.918918918918,9.975429975431448,48.67867867865848,0.0,2.2222222222200045,0.9090909090910018,443.4090090090096,20.649486695992792,39.74513987669526,161.00900900900885,78.5714285714,270.0,72.1875,1446.9,10.0,48.4848484848,2.22222222222,0.909090909091,448.0,34.6511627907,0.0,156.8,34.39701365112734,122.40239357516792,32.63837786915955,1668.7652116574732,4.536726925277469,22.99201962227027,0.4464907004035339,7.787967851079776,0.0646062776835247,193.3735572411767,16.32808090692412,91.8572925766086,6.781357097323764,11587.302380938476,35455.189800131324,9414.163437541574,291222.4301957488,1335.2946591013292,6711.766060624975,1074.860347231674,167.42409091105836,58052.0709982276,2484.9973256153025,10305.520855606515,29639.945600700383,0,79.8045,160.3330000042915,71.3716681641138,218.82264150943385,55.96698113207548,1763.8301886792442,8.585763293321,40.03811701925031,0.0943396226415094,5.393081761004282,0.9033733562036368,346.9358490566042,15.843206084534147,66.25289639185377,160.74465408805008,73.80952380949999,258.0,65.9375,1450.8,10.0,43.9393939394,2.22222222222,0.909090909091,442.4,0.0,0.0,160.0,71.3716681641138,218.82264150943385,55.96698113207548,1763.8301886792442,8.585763293321,40.03811701925031,0.0943396226415094,5.393081761004282,0.9033733562036368,346.9358490566042,15.843206084534147,66.25289639185377,160.74465408805008,11474.930237970397,35336.014799809454,9037.503437455744,280559.5474493891,1384.568840902279,6450.253939375891,838.5860416911114,144.69681818378336,56047.61539980173,2516.9790697365675,10249.284933806826,25759.948800659186,79.8045,79.15485,78.50115,77.5974,78.3189,79.06485,80.55015,78.58245,76.46445,79.85925,78.65925,357,17.33399999141693,81.4941,82.75185,84.64815,77.16615
-2133929492,117.33300000429152,4995.0,99.6296296296,154.074074074,2892.0,59.2292490119,1498.5,78.53002070390444,270.0,72.08695652173913,1472.5382608695636,9.960474308303576,48.74571805006165,0.0,2.222222222220005,0.909090909091002,438.82086956521727,19.933265925171305,38.50572082377109,160.80695652173893,78.5714285714,270.0,72.1875,1443.0,9.95454545455,48.7878787879,2.22222222222,0.909090909091,445.2,34.6511627907,0.0,156.8,32.860552065324875,117.74363405449508,31.38365164906762,1600.057916337928,4.358174965162079,22.18484205827099,0.3822434524305108,6.229907394358089,0.0,191.32130447398447,16.629531144210645,93.5165050094762,6.795788945963467,11553.08833341911,35436.7968000412,9411.4565625228,284099.56768947246,1342.6885681928477,6754.743787925896,837.428472248562,169.39363636755468,57860.994800925255,2515.0029069386246,10135.958683715256,29805.278400707248,1,77.16615,157.0,72.06043956041546,222.0230769230768,58.95032051282051,1719.299999999998,8.37004662004711,42.21639471639415,0.0961538461538461,5.429131054129429,0.9032634032634952,336.8794871794873,16.457960644001027,62.97823886633294,160.43076923076904,78.5714285714,270.0,72.1875,1443.0,10.0,48.7878787879,2.22222222222,0.909090909091,436.8,0.0,0.0,160.0,72.06043956041546,222.0230769230768,58.95032051282051,1719.299999999998,8.37004662004711,42.21639471639415,0.0961538461538461,5.429131054129429,0.9032634032634952,336.8794871794873,16.457960644001027,62.97823886633294,160.43076923076904,11354.07238062978,35183.9904001236,9341.873750016091,270960.4384482175,1325.560681817292,6682.424848476903,839.9286111359545,141.9695454565104,53289.51320111752,2571.9724419148697,9755.793157837215,25209.067199993133,78.3189,77.16615,79.8045,76.46445,79.15485,78.65925,76.61475,76.81305,77.5974,79.18275,79.06485,343,16.666999995708466,81.4941,82.75185,84.64815,78.50115
-903170144,110.0,5000.83333333,100.0,160.0,2892.25,59.2984189723,1500.25,78.5627705627419,269.9890909090909,72.03977272727273,1445.3045454545438,9.98760330578573,48.774104683192654,0.0,2.2222222222200045,0.9090909090910018,435.2472727272728,20.532769556018188,38.57894736840117,161.30909090909074,78.5714285714,270.0,72.1875,1446.9,10.0,48.7878787879,2.22222222222,0.909090909091,439.6,34.6511627907,0.0,160.0,32.16616402051758,118.3507889790417,31.524580343746354,1571.3224697742455,4.387161494136536,22.306214006095363,0.4227269247299027,7.142640769374696,0.0666577795551672,191.97642683196491,16.727718879417434,92.09691880795448,6.586642052742061,11479.466428284548,35184.99060012102,9341.873750016091,281634.61949138046,1325.560681817292,6681.86924241682,1052.242638923772,167.42409091105833,56524.43020132781,2571.9724419148693,9755.793157837215,29671.46719999313,0,78.50115,158.0,0.0,0.0,0.0,0.0,0.0279056386651265,0.0,1.0,1.9356540084365876,0.6962025316456408,4.926582278481012,24.04768913747923,63.47934710187733,160.12151898734152,0.0,0.0,0.0,0.0,0.0,0.0,2.22222222222,0.909090909091,0.0,23.2558139535,0.0,156.8,0.0,0.0,0.0,0.0,0.0279056386651265,0.0,1.0,1.9356540084365876,0.6962025316456408,4.926582278481012,24.04768913747923,63.47934710187733,160.12151898734152,0.0,0.0,0.0,0.0,4.409090909090001,0.0,288.4722222219101,110.45454545455652,389.19999999999993,3729.221860503961,9977.569013390086,25257.067199993133,78.50115,77.16615,76.46445,78.65925,79.8045,76.61475,79.15485,76.81305,77.5974,79.18275,80.20785,344,15.0,81.4941,82.75185,84.64815,78.3189
4201773406,104.0,5042.5,101.851851852,196.296296296,2893.5,59.7924901186,1512.75,78.47985347982316,269.9192307692307,72.1875,1447.0874999999992,9.958916083920204,48.5081585081153,0.0,2.222222222220004,0.9090909090910014,439.0615384615385,21.37075134167596,35.13663967611251,162.09230769230757,78.5714285714,270.0,72.1875,1446.9,9.95454545455,48.4848484848,2.22222222222,0.909090909091,442.4,34.6511627907,0.0,160.0,32.03308309348782,118.05006489977087,31.32603452819425,1629.8414844649865,4.334356098622986,22.18240799212225,0.4189155709695604,7.351451427103154,2.226571429299526e-16,190.2977000744717,16.583039131043577,93.9530667943775,7.363057598986877,11322.410475806351,34631.91840105056,9214.355312753469,280123.5956633627,1305.0733182137135,6587.455909329162,1074.3939583869858,164.84818182209972,56254.77060037851,2475.7809301582597,9905.805526666529,29082.61280069351,1,78.3189,159.0,70.54806828389378,217.3358490566037,57.68671383647799,1825.8132075471683,8.164665523157483,41.26929674097621,0.1132075471698113,5.6306778476568,0.9090909090910014,336.6339622641504,15.837355565298068,71.22558755371595,159.89937106918228,78.5714285714,270.0,72.1875,1450.8,9.95454545455,48.4848484848,2.22222222222,0.909090909091,436.8,0.0,0.0,160.0,70.54806828389378,217.3358490566037,57.68671383647799,1825.8132075471683,8.164665523157483,41.26929674097621,0.1132075471698113,5.6306778476568,0.9090909090910014,336.6339622641504,15.837355565298068,71.22558755371595,159.89937106918228,11267.077142677635,34845.78120024204,9247.861093794929,288011.9014229446,1308.514977275176,6611.211363643055,880.2275000509517,144.545454545469,53857.49040055275,2543.110813822851,10067.663223549882,25573.335999965668,78.65925,76.61475,76.81305,79.18275,78.3189,78.50115,80.20785,76.88835,77.16615,79.8045,79.15485,341,15.666999995708466,82.75185,81.4941,84.64815,76.46445
-4216160640,109.66699999570848,5048.33333333,102.222222222,202.222222222,2893.75,59.8616600791,1514.5,78.53246753243828,269.9563636363636,72.0284090909091,1450.6581818181808,9.972727272729188,48.66666666663628,0.0,2.2222222222200045,0.9090909090910018,435.9599999999994,20.566596194490927,49.885167464071806,160.3781818181817,78.5714285714,270.0,72.1875,1450.8,10.0,48.4848484848,2.22222222222,0.909090909091,439.6,34.6511627907,0.0,160.0,32.131939945351256,118.45080034612332,31.5319285090332,1645.6404899511872,4.38413608552064,22.280697911555528,0.4208568119507621,7.309230578886555,1.113252288167203e-16,190.99117558624928,16.68328594004905,95.14022157528896,4.9924514175948165,11335.482142776767,34845.78120024204,9247.861093794929,289597.90077295306,1331.657136388966,6610.807424247721,1069.3008333938276,166.6663636402817,56776.49040055275,2543.1108138228515,10067.66322354988,29421.28320064545,0,76.46445,158.0,72.40807715488806,226.0025316455695,59.82199367088607,1734.2658227848078,8.49827387802139,42.82892213270751,0.0886075949367088,5.608298171588173,0.9090909090910014,346.70379746835414,15.734471592574618,63.90906062620176,160.16202531645547,78.5714285714,270.0,72.1875,1446.9,10.0,48.4848484848,2.22222222222,0.909090909091,436.8,0.0,0.0,156.8,72.40807715488806,226.0025316455695,59.82199367088607,1734.2658227848078,8.49827387802139,42.82892213270751,0.0886075949367088,5.608298171588173,0.9090909090910014,346.70379746835414,15.734471592574618,63.90906062620176,160.16202531645547,11513.486190547856,36002.37600030899,9539.579218802974,271303.2757277817,1354.0753181875727,6809.745303056122,876.89784722592,143.636363636378,55201.496000480656,2487.702907107833,10274.932105000698,25307.2015999794,76.46445,76.61475,76.81305,79.18275,80.20785,78.3189,76.88835,78.50115,77.16615,79.8045,79.15485,342,15.666999995708466,82.75185,81.4941,84.64815,78.65925
-903170160,112.0,5055.0,102.592592593,207.407407407,2894.0,59.9407114625,1516.5,78.53383458643694,270.0,71.91885964912281,1448.0631578947352,9.970095693780705,48.78256246675344,0.0,2.222222222220005,0.909090909091002,434.1228070175436,20.128518971839483,37.38342566943246,160.8701754385963,78.5714285714,270.0,72.1875,1446.9,10.0,48.4848484848,2.22222222222,0.909090909091,439.6,34.6511627907,0.0,156.8,31.83060440511451,115.3538404663451,30.7097998900668,1556.344190649755,4.2835704416889415,21.71750233022738,0.4098093362630745,7.261169632087424,1.113252288167203e-16,186.21658839963965,16.574629707372015,94.25818232550829,7.100444205232381,11691.178809670157,36002.37600030899,9539.579218802974,281868.3757277817,1354.0753181875723,6809.745303056121,1072.5222916774635,167.5754545493727,58150.36780041456,2487.702907107833,10274.932105000698,29486.883200645447,0,78.65925,158.0,73.59890109888022,223.9153846153846,59.50721153846154,1781.4749999999988,8.403263403265388,42.53108003105184,0.0897435897435897,5.500356125353981,0.9090909090910017,342.42564102564097,15.693202146686472,63.752530364311546,159.87692307692282,78.5714285714,270.0,72.1875,1450.8,9.95454545455,48.4848484848,2.22222222222,0.909090909091,436.8,0.0,0.0,156.8,73.59890109888022,223.9153846153846,59.50721153846154,1781.4749999999988,8.403263403265388,42.53108003105184,0.0897435897435897,5.500356125353981,0.9090909090910017,342.42564102564097,15.693202146686472,63.752530364311546,159.87692307692282,11551.492143056994,35752.3872001648,9502.49718753621,276867.39794294536,1341.2646590975758,6782.623939419254,859.5589583487766,143.636363636378,54461.360800504684,2466.983953394907,9924.910065526525,25256.529600048067,76.81305,78.65925,76.46445,79.18275,80.20785,76.88835,78.3189,78.50115,77.16615,79.8045,76.6485,340,18.666999995708466,82.75185,81.4941,84.64815,76.61475
-903170132,112.0,5060.83333333,102.592592593,213.333333333,2894.0,60.0098814229,1518.25,78.4736394557519,269.92499999999995,72.02845982142857,1450.2080357142854,9.9590097402626,48.61201298696957,0.0,2.222222222220005,0.9090909090910018,435.25,19.84219269102501,36.853853383436615,160.6285714285712,78.5714285714,270.0,72.1875,1450.8,9.95454545455,48.4848484848,2.22222222222,0.909090909091,439.6,34.6511627907,0.0,156.8,32.500850966515394,118.62850739563947,31.626411884101028,1540.8100555651977,4.413450453388148,22.313640838213995,0.4262678273710422,7.214945208927009,1.1131562477677514e-16,191.6819981053536,16.411978269997235,91.74327888998369,7.227801148362295,11761.492143057196,35752.3872001648,9502.49718753621,286991.148592937,1341.2646590975758,6782.9269697223535,1078.7037499990652,168.4845454584637,57898.87179993391,2466.983953394907,9924.910065526525,29585.00960073472,0,76.61475,159.0,13.01190476189374,67.14,14.7265625,501.320625,2.369602272727124,10.696969696968132,0.0,0.6666666666659996,0.2727272727272998,176.62749999999994,15.734011627898935,64.72861842099118,160.79999999999978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.0,13.01190476189374,67.14,14.7265625,501.320625,2.369602272727124,10.696969696968132,0.0,0.6666666666659996,0.2727272727272998,176.62749999999994,15.734011627898935,64.72861842099118,160.79999999999978,2062.9473808106536,10597.815599799156,2324.846874959767,76366.31534465252,374.23520454084695,1688.588030274845,105.185555550682,43.03045454350816,27951.118998467915,2537.2844186342486,10254.231118992477,25486.932800006867,76.61475,78.65925,76.46445,79.18275,80.20785,76.88835,78.3189,78.50115,77.16615,76.6485,79.8045,350,27.0,82.75185,81.4941,84.64815,76.81305
4213773664,110.33300000429152,5080.83333333,103.703703704,230.37037037,2894.75,60.24703557310001,1524.25,78.44444444441345,269.6599999999999,72.109375,1445.8274999999985,9.96969696969943,48.58333333329657,1.0,2.222222222220005,0.909090909091002,438.1066666666666,21.391472868215,35.02631578945,161.17333333333318,78.5714285714,270.0,72.1875,1446.9,9.95454545455,48.4848484848,2.22222222222,0.909090909091,442.4,34.6511627907,0.0,160.0,30.389698579519496,113.26779666918058,30.18049823214577,1495.3893340682416,4.198393591363557,21.20053757064828,0.0,7.313747334057957,0.0,190.54043855472705,16.978880235112644,93.27493247100038,6.791715485021914,11928.11238072797,35994.868801689154,9565.645469157023,282790.6613953471,1351.5033182369657,6806.088788162413,1082.434027732852,168.181818181835,58208.79819916487,2507.474883794579,10097.817697502189,29674.13439998627,1,76.81305,161.3330000042915,71.46726190473946,218.96999999999997,58.216796875,1753.3424999999977,8.237500000001123,41.58712121209447,0.11875,5.700520833330009,0.9090909090910012,340.3399999999999,15.786337209293944,63.662006578909214,160.09999999999974,78.5714285714,268.8,72.1875,1443.0,10.0,48.4848484848,2.22222222222,0.909090909091,442.4,0.0,0.0,156.8,71.46726190473946,218.96999999999997,58.216796875,1753.3424999999977,8.237500000001123,41.58712121209447,0.11875,5.700520833330009,0.9090909090910012,340.3399999999999,15.786337209293944,63.662006578909214,160.09999999999974,11580.951666672185,35720.56140049696,9495.510937627403,282024.7910975397,1343.2482954766724,6767.6175758651,893.513680617354,146.6663636402797,55297.17620030642,2525.4659302206887,10179.568486744653,25821.275200748445,80.20785,76.88835,76.81305,76.61475,78.65925,76.46445,78.3189,76.6485,78.50115,77.16615,79.8045,347,17.0,84.64815,80.31345,82.75185,79.18275
-903170156,106.66699999570848,5093.33333333,104.074074074,242.222222222,2895.0,60.395256917,1528.0,78.53099730455291,269.7735849056604,72.19044811320755,1447.267924528301,9.980274442540574,48.5477415665735,0.0,2.2222222222200045,0.9090909090910017,442.9811320754717,20.631856077222643,37.8028798410868,161.2075471698111,78.5714285714,270.0,72.1875,1446.9,10.0,48.4848484848,2.22222222222,0.909090909091,445.2,34.6511627907,0.0,160.0,31.802662985861797,116.8261936004224,31.17574186126172,1571.9293818816411,4.315056048813236,21.942341273815853,0.4200470008954015,7.282869026639406,0.0668376929176258,192.869963852648,16.618997119643097,92.97787894492534,6.810567581876653,11623.425952206782,35317.908601176736,9385.653281556442,281911.0983051717,1335.3058864246527,6699.070303292156,1070.01756951605,166.51500000196734,57959.94680068493,2508.6025581658378,10090.29519694583,29412.267199993137,0,79.18275,158.3330000042915,72.49924173488861,221.84713375796173,58.78781847133758,1682.315923566877,8.39085118703134,43.11715884963387,1.0,6.648089171973574,0.9090909090910017,329.4547770700637,15.9102355206579,72.93496480045827,159.7554140127386,78.5714285714,270.0,72.1875,1446.9,9.95454545455,48.4848484848,2.22222222222,0.909090909091,448.0,0.0,0.0,156.8,72.49924173488861,221.84713375796173,58.78781847133758,1682.315923566877,8.39085118703134,43.11715884963387,1.0,6.648089171973574,0.9090909090910017,329.4547770700637,15.9102355206579,72.93496480045827,159.7554140127386,11475.952380948867,35805.99240009785,9491.563906231897,271366.8652543098,1341.5835681790911,6802.827272738391,857.292777763196,143.93909091300674,55783.92820006609,2491.3995348289045,10587.72157721247,25295.944000720978,76.88835,79.18275,76.81305,76.61475,78.65925,76.46445,76.6485,78.3189,78.50115,77.16615,79.8045,342,17.0,84.64815,80.31345,82.75185,80.20785
-4111512062,107.33399999141692,5100.0,104.444444444,247.407407407,2895.25,60.4743083004,1530.0,78.53371051387929,269.9881188118812,72.12561881188118,1449.255445544554,9.96894689469209,48.637863786359326,1.0,2.222222222220004,0.9090909090910012,450.7445544554456,21.673958093476244,31.22720166749832,160.47524752475226,78.5714285714,270.0,72.1875,1446.9,9.95454545455,48.4848484848,2.22222222222,0.909090909091,453.6,34.6511627907,0.0,156.8,31.752815455426752,116.02267859963126,30.953108403383744,1541.4290725699086,4.429129021163431,22.35153390726052,0.0,8.244679494860108,0.0,204.64749599487376,16.507768811472815,101.9147778272746,6.358201197225508,11602.793095037365,35804.792400097846,9491.563906231897,276516.54419106245,1359.208295406592,6802.574696981408,1080.5354860710966,168.181818181835,59406.22239971161,2491.3995348289045,10587.72157721247,29528.529600048067,0,80.20785,159.3330000042915,79.36011904737815,267.675,58.9453125,1098.7762500000006,9.303409090913734,37.46780303031875,0.00625,1.9565972222208807,0.5511363636364195,277.6025000000003,15.92441860464119,63.01398026309647,160.0799999999998,146.19047619,498.0,109.53125,1926.6,17.2727272727,69.696969697,2.22222222222,0.909090909091,434.0,0.0,0.0,160.0,79.36011904737815,267.675,58.9453125,1098.7762500000006,9.303409090913734,37.46780303031875,0.00625,1.9565972222208807,0.5511363636364195,277.6025000000003,15.92441860464119,63.01398026309647,160.0799999999998,12903.522857728964,43242.834002137184,9523.088437970728,179303.8084582597,1502.9563409842551,6053.006969999908,259.0968055607412,87.57545454936472,44137.19800174236,2543.453139487996,10081.885921043737,25513.01440067291,80.20785,79.18275,76.81305,76.61475,78.65925,76.46445,76.6485,78.3189,78.50115,77.16615,79.8045,346,16.0,84.64815,80.31345,82.75185,76.88835
-4111512058,110.0,5162.5,108.148148148,302.962962963,2897.75,61.2154150198,1548.75,78.48917748914737,269.9563636363636,72.02272727272727,1449.984545454545,9.962396694217372,48.641873278204464,0.0,2.2222222222200045,0.9090909090910018,439.6763636363637,20.866807610983653,37.56698564591819,161.250909090909,78.5714285714,270.0,72.1875,1450.8,9.95454545455,48.4848484848,2.22222222222,0.909090909091,445.2,34.6511627907,0.0,160.0,31.649796577898886,117.69835134865926,31.3621413418996,1621.8321773123832,4.371085844441283,22.19251500155197,0.4172780024607219,7.282594173476001,0.0670190709795056,192.31598284660632,16.58827096796251,93.0001983842997,7.256178498067579,11415.530714602082,35345.739000785354,9369.933125190437,286665.2860289365,1326.179818207836,6709.987727427234,1063.0525694825471,165.6059090928764,56947.32820006608,2484.579418529133,9721.245920813086,29293.329600048062,1,76.88835,157.3330000042915,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3901273885350318,0.0173711638679808,7.472611464968153,15.871722707742606,68.8317130404974,160.28535031847116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3901273885350318,0.0173711638679808,7.472611464968153,15.871722707742606,68.8317130404974,160.28535031847116,0.0,0.0,0.0,0.0,0.0,0.0,52.42784725706872,2.4240909110418487,988.8172006368636,2488.724418558988,10007.260921296196,25256.483200645445,76.88835,80.20785,79.18275,76.81305,76.61475,78.65925,76.46445,78.3189,78.50115,77.16615,80.2428,341,16.666999995708466,84.3513,80.31345,84.64815,76.6485
-4111512050,120.0,5235.0,113.333333333,11.1111111111,2901.5,62.0750988142,1570.5,78.48668280868655,269.81694915254235,72.00476694915254,1476.546610169492,9.956856702622558,48.64149974315925,0.0,2.222222222220005,0.909090909091002,440.7152542372887,20.0019708316822,39.79482604815408,160.8406779661015,78.5714285714,270.0,72.1875,1439.1,9.95454545455,48.4848484848,2.22222222222,0.909090909091,450.8,34.6511627907,0.0,158.4,32.52490881045921,120.75864850175276,32.179261067281445,1511.0747315348804,4.4848404603280025,22.66506364732673,0.3843209463558458,5.491947074360128,0.0659523863736438,194.80502333104707,16.5789017162343,88.35948115271502,6.685665826308916,11791.370714005569,36072.65279932022,9582.930624820292,286313.9545499414,1353.8957272501063,6815.512424143599,833.7036111119195,170.45499999416495,59305.50639863016,2532.2105813775333,10019.025197486182,30184.044799423216,1,76.6485,160.6669999957085,71.9672619047407,221.17499999999987,58.767578125,1798.119375000001,8.312500000002066,41.94696969695011,0.1125,5.326388888887568,0.9034090909091826,338.7475,15.424418604643694,62.29029605256672,160.01999999999975,78.5714285714,270.0,72.1875,1443.0,9.95454545455,48.4848484848,2.22222222222,0.909090909091,439.6,0.0,0.0,156.8,71.9672619047407,221.17499999999987,58.767578125,1798.119375000001,8.312500000002066,41.94696969695011,0.1125,5.326388888887568,0.9034090909091826,338.7475,15.424418604643694,62.29029605256672,160.01999999999975,11570.566666520044,35750.14440071583,9499.360312689096,287500.2038832128,1341.3312727541338,6777.160909226932,847.8490971978399,145.30318181624568,54838.52639923096,2484.583139411404,10174.52828875999,25705.64959936142,78.4977,80.65905,80.2428,76.61475,79.18275,76.81305,78.65925,76.46445,80.20785,76.88835,78.3189,350,17.333000004291534,81.90435,82.8237,80.6286,79.4853
-4141512120,111.0,5240.83333333,113.703703704,16.2962962963,2901.5,62.1442687747,1572.25,78.51565851562893,269.9027027027027,72.10304054054055,1443.0351351351355,9.965192465195148,48.629538629508936,0.0,2.2222222222200045,0.9090909090910018,441.7189189189191,20.358265241977488,38.97463252723603,160.72072072072052,78.5714285714,270.0,72.1875,1443.0,9.95454545455,48.4848484848,2.22222222222,0.909090909091,445.2,34.6511627907,0.0,156.8,31.290714267726752,115.5046581789182,30.811168181361197,1620.5849760499923,4.277780736051928,21.65847957647306,0.4156555590116487,7.321694279161762,0.0666577795551672,192.11130621639572,16.542675481120185,92.52291967854605,6.560815934400232,11628.899999853444,35750.14440071583,9499.360312689096,287511.2545332044,1341.3312727541338,6777.110454680815,1075.2034722845103,167.4240909110584,58616.5314008832,2484.5831394114034,10174.52828875999,29581.329600048062,0,79.4853,156.6669999957085,71.08800482215895,227.6886075949366,60.47863924050633,1777.1164556962035,8.542002301497535,43.08400460296384,0.1012658227848101,5.260196905764309,0.9090909090910014,343.44303797468393,16.396820724160634,63.39023984004827,160.445569620253,78.5714285714,270.0,72.1875,1439.1,9.95454545455,48.4848484848,2.22222222222,0.909090909091,442.4,0.0,0.0,160.0,71.08800482215895,227.6886075949366,60.47863924050633,1777.1164556962035,8.542002301497535,43.08400460296384,0.1012658227848101,5.260196905764309,0.9090909090910014,343.44303797468393,16.396820724160634,63.39023984004827,160.445569620253,11240.340237798238,36005.62859963179,9564.06999990344,273506.0698703438,1351.0236136252047,6818.438333277439,827.133749946679,142.42454545065831,54285.047599387166,2485.658953486789,9972.509933791289,25149.919999313355,79.4853,80.65905,80.2428,79.18275,76.81305,76.61475,80.20785,78.65925,76.88835,76.46445,78.3189,344,19.33300000429153,81.90435,82.8237,80.6286,78.4977
