WAFER_ID,f_duration,f_USAGE_OF_BACKING_FILM,f_USAGE_OF_DRESSER,f_USAGE_OF_POLISHING_TABLE,f_USAGE_OF_DRESSER_TABLE,f_USAGE_OF_MEMBRANE,f_USAGE_OF_PRESSURIZED_SHEET,f_mean_PRESSURIZED_CHAMBER_PRESSURE,f_mean_MAIN_OUTER_AIR_BAG_PRESSURE,f_mean_CENTER_AIR_BAG_PRESSURE,f_mean_RETAINER_RING_PRESSURE,f_mean_RIPPLE_AIR_BAG_PRESSURE,f_mean_EDGE_AIR_BAG_PRESSURE,f_mean_DRESSING_WATER_STATUS,f_mean_SLURRY_FLOW_LINE_A,f_mean_SLURRY_FLOW_LINE_B,f_mean_SLURRY_FLOW_LINE_C,f_mean_WAFER_ROTATION,f_mean_STAGE_ROTATION,f_mean_HEAD_ROTATION,f_median_PRESSURIZED_CHAMBER_PRESSURE,f_median_MAIN_OUTER_AIR_BAG_PRESSURE,f_median_CENTER_AIR_BAG_PRESSURE,f_median_RETAINER_RING_PRESSURE,f_median_RIPPLE_AIR_BAG_PRESSURE,f_median_EDGE_AIR_BAG_PRESSURE,f_median_SLURRY_FLOW_LINE_A,f_median_SLURRY_FLOW_LINE_B,f_median_SLURRY_FLOW_LINE_C,f_median_WAFER_ROTATION,f_median_STAGE_ROTATION,f_median_HEAD_ROTATION,f_std_PRESSURIZED_CHAMBER_PRESSURE,f_std_MAIN_OUTER_AIR_BAG_PRESSURE,f_std_CENTER_AIR_BAG_PRESSURE,f_std_RETAINER_RING_PRESSURE,f_std_RIPPLE_AIR_BAG_PRESSURE,f_std_EDGE_AIR_BAG_PRESSURE,f_std_DRESSING_WATER_STATUS,f_std_SLURRY_FLOW_LINE_A,f_std_SLURRY_FLOW_LINE_B,f_std_SLURRY_FLOW_LINE_C,f_std_WAFER_ROTATION,f_std_STAGE_ROTATION,f_std_HEAD_ROTATION,f_auc_PRESSURIZED_CHAMBER_PRESSURE,f_auc_MAIN_OUTER_AIR_BAG_PRESSURE,f_auc_CENTER_AIR_BAG_PRESSURE,f_auc_RETAINER_RING_PRESSURE,f_auc_RIPPLE_AIR_BAG_PRESSURE,f_auc_EDGE_AIR_BAG_PRESSURE,f_auc_SLURRY_FLOW_LINE_A,f_auc_SLURRY_FLOW_LINE_B,f_auc_SLURRY_FLOW_LINE_C,f_auc_WAFER_ROTATION,f_auc_STAGE_ROTATION,f_auc_HEAD_ROTATION,f_is_first_run,f_last_mrr,s_duration,s_mean_PRESSURIZED_CHAMBER_PRESSURE,s_mean_MAIN_OUTER_AIR_BAG_PRESSURE,s_mean_CENTER_AIR_BAG_PRESSURE,s_mean_RETAINER_RING_PRESSURE,s_mean_RIPPLE_AIR_BAG_PRESSURE,s_mean_EDGE_AIR_BAG_PRESSURE,s_mean_DRESSING_WATER_STATUS,s_mean_SLURRY_FLOW_LINE_A,s_mean_SLURRY_FLOW_LINE_B,s_mean_SLURRY_FLOW_LINE_C,s_mean_WAFER_ROTATION,s_mean_STAGE_ROTATION,s_mean_HEAD_ROTATION,s_median_PRESSURIZED_CHAMBER_PRESSURE,s_median_MAIN_OUTER_AIR_BAG_PRESSURE,s_median_CENTER_AIR_BAG_PRESSURE,s_median_RETAINER_RING_PRESSURE,s_median_RIPPLE_AIR_BAG_PRESSURE,s_median_EDGE_AIR_BAG_PRESSURE,s_median_SLURRY_FLOW_LINE_A,s_median_SLURRY_FLOW_LINE_B,s_median_SLURRY_FLOW_LINE_C,s_median_WAFER_ROTATION,s_median_STAGE_ROTATION,s_median_HEAD_ROTATION,s_std_PRESSURIZED_CHAMBER_PRESSURE,s_std_MAIN_OUTER_AIR_BAG_PRESSURE,s_std_CENTER_AIR_BAG_PRESSURE,s_std_RETAINER_RING_PRESSURE,s_std_RIPPLE_AIR_BAG_PRESSURE,s_std_EDGE_AIR_BAG_PRESSURE,s_std_DRESSING_WATER_STATUS,s_std_SLURRY_FLOW_LINE_A,s_std_SLURRY_FLOW_LINE_B,s_std_SLURRY_FLOW_LINE_C,s_std_WAFER_ROTATION,s_std_STAGE_ROTATION,s_std_HEAD_ROTATION,s_auc_PRESSURIZED_CHAMBER_PRESSURE,s_auc_MAIN_OUTER_AIR_BAG_PRESSURE,s_auc_CENTER_AIR_BAG_PRESSURE,s_auc_RETAINER_RING_PRESSURE,s_auc_RIPPLE_AIR_BAG_PRESSURE,s_auc_EDGE_AIR_BAG_PRESSURE,s_auc_SLURRY_FLOW_LINE_A,s_auc_SLURRY_FLOW_LINE_B,s_auc_SLURRY_FLOW_LINE_C,s_auc_WAFER_ROTATION,s_auc_STAGE_ROTATION,s_auc_HEAD_ROTATION,knn_0,knn_1,knn_2,knn_3,knn_4,knn_5,knn_6,knn_7,knn_8,knn_9,knn_10,len,wt_max,mode_knn_0,mode_knn_1,mode_knn_2,AVG_REMOVAL_RATE
-899170148,137.3330000042915,2994.16666667,755.9259259260001,74.8148148148,2816.0,35.5039525692,898.25,73.89065255729702,257.7066666666666,65.9375,1475.4422222222224,10.034680134714064,44.13019079684452,0.0,2.222222222220006,0.9090909090910024,440.7822222222216,16.99569336777926,69.01949317732128,160.5214814814813,73.80952380949999,258.0,65.9375,1450.8,10.0454545455,44.2424242424,2.22222222222,0.909090909091,445.2,0.0,0.0,156.8,31.491705167704147,110.24185960433783,28.191086662465537,1519.47344913609,4.307199839768277,20.07188572604848,0.3648050256875819,5.778265421339492,0.0627332326674933,187.5263779935535,16.159925984976965,88.96890609391305,6.530650938921295,12953.7616672814,39470.47439904213,10090.95640600659,315570.38174251025,1549.116136336092,7139.2604543119305,870.2085416636128,188.9395454526137,67069.78040025235,2494.9595349047413,9859.614736145748,33364.80639991761,1,58.98405,156.6669999957085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2491039426529032,0.0117302052785935,4.823225806451613,16.114028507119937,63.792869269890936,160.78451612903214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2491039426529032,0.0117302052785935,4.823225806451613,16.114028507119937,63.792869269890936,160.78451612903214,0.0,0.0,0.0,0.0,0.0,0.0,27.7083333334,1.3636363636365,530.6,2502.9793023913417,9884.926579318631,25197.916799354552,60.7173,59.48385,56.50905,57.58005,60.3726,60.10935,59.27085,61.59885,58.98405,63.93645,54.3072,365,17.333000004291534,53.7738,53.6943,53.42655,59.8281
-4216160690,135.0,3071.66666667,759.62962963,143.703703704,2818.5,36.4229249012,921.5,74.18904403864737,257.5398496240601,65.93515037593986,1480.797744360901,10.000000000010976,44.18546365914593,0.0,2.222222222220006,0.9090909090910024,444.5052631578949,17.52404266479249,66.03878116337181,160.62556390977423,73.80952380949999,258.0,65.9375,1450.8,10.0,43.9393939394,2.22222222222,0.909090909091,450.8,34.6511627907,0.0,156.8,31.54048737260364,110.95662124965384,28.39700650823332,1544.471129526602,4.30735249650234,20.147397496740314,0.3684081075599797,6.04374643162982,0.063493663251786,191.64843386714725,16.287812381238805,90.17447311744428,6.824739087022319,12682.28666685731,38166.9984000206,9779.375,311824.8705035985,1507.6020908640653,6905.757272731324,874.9551388702544,184.54545454547304,66186.85360016824,2517.940000072719,9969.661053597983,32595.740799903877,1,59.8281,162.0,73.11904761903432,237.35999999999973,60.83203125,1405.9743750000002,9.314204545487671,42.46969696969692,0.00625,4.394965277776636,0.9090909090910012,398.3875000000007,15.75145348836556,64.98848684205622,160.4599999999998,73.80952380949999,256.8,65.9375,1443.0,10.0454545455,43.9393939394,2.22222222222,0.909090909091,445.2,0.0,0.0,160.0,73.11904761903432,237.35999999999973,60.83203125,1405.9743750000002,9.314204545487671,42.46969696969692,0.00625,4.394965277776636,0.9090909090910012,398.3875000000007,15.75145348836556,64.98848684205622,160.4599999999998,11864.438095317571,38643.79920001029,9903.125,228900.0987000167,1515.954818183653,6894.137272780543,685.4861111109201,147.27272727274203,64912.90959944726,2517.4360465854206,10375.833158454014,25989.871999931336,59.48385,56.50905,59.8281,57.58005,60.3726,60.10935,59.27085,54.3072,58.98405,61.59885,63.93645,365,16.0,56.5359,58.9389,53.42655,60.7173
2703293068,133.0,3110.0,761.4814814810001,178.51851851900005,2819.75,36.877470355700005,933.0,77.91712104685058,269.13893129770975,65.93034351145039,1470.86564885496,10.008674531583967,48.487161693220514,1.0,2.222222222220005,0.9090909090910024,445.670229007634,17.772057518190078,60.26617115302382,160.80610687022883,78.0952380952,268.8,65.9375,1446.9,10.0,48.4848484848,2.22222222222,0.909090909091,450.8,34.6511627907,0.0,160.0,33.34212335836488,115.22561046130508,28.228614563817125,1482.415532928065,4.278663750519495,21.521806413272984,0.0,6.050102035282684,7.79049313994781e-16,188.7177871789692,16.2251248594837,89.76553634304076,6.743605911987093,13128.32642865656,40150.17360033989,9871.29546883516,320456.86922872066,1516.211863640862,7567.46803038393,878.9786805912431,186.36363636365505,66814.4540010214,2488.028372026173,10011.162368129262,32769.6015999794,1,60.7173,161.0,0.0,0.0,0.0,0.0,0.0346590909090624,0.0,0.0,2.6510416666641343,0.9090909090910012,8.5225,23.95930232558725,64.62746710519983,160.2999999999997,0.0,0.0,0.0,0.0,0.0,0.0,2.22222222222,0.909090909091,0.0,23.2558139535,0.0,156.8,0.0,0.0,0.0,0.0,0.0346590909090624,0.0,0.0,2.6510416666641343,0.9090909090910012,8.5225,23.95930232558725,64.62746710519983,160.2999999999997,0.0,0.0,0.0,0.0,4.62213635173332,0.0,418.864861122037,146.36363636365104,1197.914200246334,3826.903604595701,10352.796842226297,25805.332800006865,56.50905,60.7173,57.58005,60.3726,60.10935,59.27085,59.8281,54.3072,58.98405,61.59885,63.93645,366,17.0,56.5359,58.9389,53.42655,59.48385
3840719298,128.6669999957085,3134.16666667,762.5925925930002,199.259259259,2820.5,37.1640316206,940.25,73.9497969730318,257.5255813953487,65.94476744186046,1460.6255813953471,10.033826638510842,44.09443269907448,0.0,2.222222222220005,0.9090909090910024,451.7767441860469,18.409951325035657,55.16319869437112,160.69457364341068,73.80952380949999,258.0,65.9375,1446.9,10.0454545455,44.2424242424,2.22222222222,0.909090909091,456.4,34.6511627907,0.0,160.0,31.392521287893988,109.89880561227066,28.13262141217976,1560.3021955264549,4.301063797706267,20.01522591107135,0.4060821310600458,6.943541265840914,0.0638056733039694,192.57925622533497,16.27836108009335,90.56834579109956,6.434244820776995,12529.763809498048,38314.78200023174,9824.422500059009,305526.1676727355,1506.1886363776775,6953.479545521788,1087.0071528639237,182.87863636560536,66667.92020102739,2504.5311628377467,10112.799934010392,32240.532800006866,1,59.48385,158.0,13.530997304572944,68.30943396226414,13.848270440251572,512.8622641509435,2.2515723270444035,11.046312178386794,1.0,0.9206848357783648,0.2858776443682388,187.15974842767304,15.639900541165352,63.41939755041262,161.00628930817584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.0,13.530997304572944,68.30943396226414,13.848270440251572,512.8622641509435,2.2515723270444035,11.046312178386794,1.0,0.9206848357783648,0.2858776443682388,187.15974842767304,15.639900541165352,63.41939755041262,161.00628930817584,2125.0049999341763,10728.6,2175.104218749329,79743.03088672757,353.6515227272333,1735.2021212107177,137.6813889376295,44.69681818377335,29332.702001261718,2518.5902327425392,9886.076973642545,25339.212799835204,59.48385,57.58005,60.3726,60.10935,60.7173,59.27085,54.3072,59.8281,58.98405,61.59885,63.93645,362,16.0,56.5359,58.9389,53.42655,56.50905
-4222160582,127.0,3162.5,763.703703704,224.44444444400003,2821.25,37.5,948.75,73.84326959127799,257.58425196850374,65.9375,1459.091338582679,10.019327129582672,44.09210212358903,0.0,2.222222222220005,0.9090909090910024,443.9212598425204,18.61014466214252,51.66908412761261,161.03307086614154,73.80952380949999,258.0,65.9375,1450.8,10.0,44.2424242424,2.22222222222,0.909090909091,445.2,34.6511627907,0.0,160.0,31.293973046301097,109.10205936943764,27.922301421067772,1545.2287720571348,4.232771446525039,19.90345703882204,0.4103543830264058,6.995740822185292,6.677888081699946e-16,187.89723726241613,16.39646548716717,89.47553873247999,6.653659938841524,12548.505714108487,38205.60539993048,9774.113906258715,307127.8606466442,1504.07545455191,6956.569242377169,1089.6518750113114,183.0300000039197,65509.686200606826,2518.489767422896,10058.169144865831,32223.944000720978,1,56.50905,159.3330000042915,73.80650994573537,237.17468354430355,60.84058544303797,1443.8639240506309,9.33774453397657,42.64480245492806,0.0,4.712552742615388,0.9090909090910014,393.1164556962028,15.886075949356911,63.80746169214874,160.18227848101236,73.80952380949999,256.8,65.9375,1450.8,10.0454545455,43.9393939394,2.22222222222,0.909090909091,448.0,0.0,0.0,156.8,73.80650994573537,237.17468354430355,60.84058544303797,1443.8639240506309,9.33774453397657,42.64480245492806,0.0,4.712552742615388,0.9090909090910014,393.1164556962028,15.886075949356911,63.80746169214874,160.18227848101236,11731.385238650782,37926.75240061283,9728.894218904898,232087.00321733952,1491.718181842472,6806.85863649286,732.4239584181428,144.8481818220977,62793.27179993391,2509.107093040177,10042.91151265044,25522.08000068665,60.3726,56.50905,60.10935,59.27085,59.48385,60.7173,54.3072,59.8281,58.98405,61.59885,67.14225,360,16.666999995708466,56.5359,58.9389,53.42655,57.58005
2703293076,129.0,3185.83333333,764.814814815,245.185185185,2822.0,37.7766798419,955.75,77.9549649316684,269.4697674418603,65.94234496124031,1448.4418604651137,10.028893587062008,48.58350951371619,1.0,2.222222222220005,0.9090909090910024,446.6759689922488,18.053001622491472,53.97592819254416,160.520930232558,78.0952380952,270.0,65.9375,1446.9,10.0454545455,48.4848484848,2.22222222222,0.909090909091,450.8,34.6511627907,0.0,160.0,31.804121774384356,113.93600408676676,27.90247886001093,1554.0900747300536,4.264000794080113,21.30824055316861,0.0,6.9444651681468414,7.790585830396065e-16,188.16433659118712,16.291466162281086,89.0294193414831,6.11765529926237,13345.849286016204,40573.63439955712,9977.40421864204,313013.2122017741,1528.2740227143154,7655.056060531663,1091.758750005802,185.45454545456403,66802.87739986181,2523.181279030323,9750.05460511748,32605.86240005493,1,57.58005,159.0,77.75165762504632,249.66075949367075,61.32120253164557,1423.0063291139213,9.399021864240492,46.802838511683646,0.0,4.358298171587475,0.9033371691600458,392.81518987341855,16.111274654098676,63.69087275145365,160.56708860759483,78.0952380952,270.0,65.9375,1448.85,10.0454545455,48.4848484848,2.22222222222,0.909090909091,445.2,0.0,0.0,160.0,77.75165762504632,249.66075949367075,61.32120253164557,1423.0063291139213,9.399021864240492,46.802838511683646,0.0,4.358298171587475,0.9033371691600458,392.81518987341855,16.111274654098676,63.69087275145365,160.56708860759483,12394.68261904189,39879.0,9792.8125,227397.94935000836,1500.48481818682,7463.080909087031,679.4692360896889,143.93954545260914,62842.32499924898,2543.993720910046,10041.107434344607,25527.46719999313,60.10935,59.27085,57.58005,56.50905,59.48385,54.3072,60.7173,59.8281,58.98405,66.38145,67.14225,363,18.0,56.5359,58.9389,53.42655,60.3726
2703293046,128.0,3192.5,765.185185185,251.111111111,2822.25,37.855731225300005,957.75,77.93898809519706,269.63437499999986,65.93994140625,1449.2765624999986,10.033380681851863,48.61979166664444,0.0,2.222222222220005,0.9090909090910024,446.4906250000008,18.19585755813204,56.92639802628203,161.1999999999999,78.0952380952,270.0,65.9375,1450.8,10.0454545455,48.4848484848,2.22222222222,0.909090909091,448.0,34.6511627907,0.0,160.0,31.46935857096047,113.82962134203488,27.861487488263784,1546.8991291422624,4.234898040343533,21.31491836101606,0.401719235836703,6.847518520401193,0.0636490947285521,188.7513437033785,16.34961703747327,90.600550072148,6.078244445516907,13312.777857137991,40600.2,9979.6875,307951.1487000167,1538.14390909591,7653.383939389931,1068.7984027503212,183.48499999806768,66526.68119895458,2543.9937209100462,10041.107434344607,32513.06879997253,0,60.3726,158.0,77.21868365177528,248.72101910828005,61.100716560509554,1418.2834394904455,9.344528083392731,46.48523451069565,0.0,4.113588110401982,0.903300521135008,396.7974522293,16.26425714707917,64.35216225270341,160.24458598726088,78.0952380952,268.8,65.9375,1450.8,10.0,48.4848484848,2.22222222222,0.909090909091,448.0,0.0,0.0,156.8,77.21868365177528,248.72101910828005,61.100716560509554,1418.2834394904455,9.344528083392731,46.48523451069565,0.0,4.113588110401982,0.903300521135008,396.7974522293,16.26425714707917,64.35216225270341,160.24458598726088,12207.72404728426,39478.6007999897,9696.875,225050.3384975732,1482.575727274958,7366.009999998563,627.3386805461155,142.72727272728702,63027.53100003004,2550.5455813558387,10042.385525521157,25314.668799972533,60.3726,59.27085,57.58005,56.50905,54.3072,59.48385,60.7173,59.8281,66.38145,67.14225,58.98405,361,18.0,56.5359,58.9389,53.42655,60.10935
2703293060,129.0,3200.0,765.185185185,257.777777778,2822.25,37.9446640316,960.0,77.93650793646685,269.40465116279057,65.9375,1451.737209302326,10.012332628624026,48.5929058021844,0.0,2.222222222220005,0.9090909090910024,447.00155038759743,18.080043266619388,58.57405140753257,160.7937984496122,78.0952380952,270.0,65.9375,1450.8,10.0,48.4848484848,2.22222222222,0.909090909091,450.8,34.6511627907,0.0,160.0,31.88495783982151,115.1443785921956,28.215241536462617,1642.545076088615,4.291127134271673,21.619193465844365,0.4073966835638573,6.690720021084776,0.0633393649356079,190.3087058781952,16.38857376261992,89.47380000930508,6.388262976726565,13292.638809265569,40695.19080011845,10009.528593784198,318577.5313392967,1546.289954520548,7687.825606092399,1072.0825694540874,185.45454545456403,66634.87179993391,2550.545581355839,10042.385525521157,32798.935999965666,0,60.10935,158.0,38.1410256410032,169.9153846153845,35.48076923076923,1097.525,5.923076923076854,26.22571872570596,0.8461538461538461,7.437678062677314,0.833333333333419,343.8615384615381,16.282051282042193,64.8228744938673,160.10256410256383,42.8571428571,262.8,53.4375,1544.4,8.681818181819999,33.6363636364,2.22222222222,0.909090909091,476.0,8.604651162789999,0.0,156.8,38.1410256410032,169.9153846153845,35.48076923076923,1097.525,5.923076923076854,26.22571872570596,0.8461538461538461,7.437678062677314,0.833333333333419,343.8615384615381,16.282051282042193,64.8228744938673,160.10256410256383,6105.687143202877,27328.76880040169,5704.834218872711,175080.88259829284,951.2637727450058,4219.59560606325,1155.3918055774225,132.42409091105483,55138.000400853154,2524.653372063178,10044.530723222826,25301.868799972533,60.10935,60.3726,57.58005,56.50905,54.3072,59.48385,60.7173,59.8281,71.55435,66.38145,67.14225,362,15.666999995708466,56.5359,58.9389,53.42655,59.27085
-4230160436,134.6669999957085,3266.66666667,768.5185185189999,317.777777778,2824.5,38.7351778656,980.0,73.9146141214889,257.52000000000004,65.9375,1502.0648275862063,10.01755485895172,44.04806687564837,1.0,2.2222222222200063,0.9090909090910024,438.8662068965509,18.49719326382484,55.277676950956206,160.81655172413775,73.80952380949999,258.0,65.9375,1450.8,10.0,43.9393939394,2.22222222222,0.909090909091,442.4,30.4651162791,0.0,160.0,25.044546167221803,94.2514438794802,24.134037136139,1427.4587584907524,3.680431217146638,17.073460470930826,0.0,6.0835121165719706,0.064282434653329,176.52243601333066,16.563957021133362,91.19055020957028,6.824118033465792,13132.727619692165,39654.54900065661,10144.10421888344,318739.8571666449,1552.7330000262,7153.470303217318,1043.7944444683667,185.6063636324808,66872.04019862413,2503.9606975803254,10070.805460876114,33220.32159929276,1,59.27085,160.0,65.1961665168762,161.54716981132083,40.485455974842765,960.9452830188671,6.321326472274026,45.17629121399754,0.5660377358490566,6.486722571626606,0.8290451686678952,181.10188679245277,23.89498317976515,62.37586891751396,161.08679245282997,0.0,0.0,0.0,0.0,0.0,0.0,2.22222222222,0.909090909091,0.0,23.2558139535,0.0,160.0,65.1961665168762,161.54716981132083,40.485455974842765,960.9452830188671,6.321326472274026,45.17629121399754,0.5660377358490566,6.486722571626606,0.8290451686678952,181.10188679245277,23.89498317976515,62.37586891751396,161.08679245282997,10381.97928576952,25568.200199997424,6410.0,153188.1,1000.7197045460468,7139.69696969235,1059.1648611341852,133.63636363637698,28916.977600288392,3792.745581478384,9878.946709960175,25771.2031999588,59.27085,60.10935,60.3726,57.58005,56.50905,59.48385,60.7173,59.8281,71.55435,66.38145,67.14225,359,17.0,56.5359,58.9389,53.42655,54.3072
2703293072,135.0,3328.33333333,5.18518518519,45.9259259259,2828.25,39.4664031621,998.5,77.95414462077056,269.6088888888889,65.9375,1447.4488888888868,10.021548821570365,48.56790123453843,1.0,2.222222222220006,0.9090909090910024,438.4800000000002,16.971576227386674,67.69590643268889,160.59259259259235,78.0952380952,270.0,65.9375,1446.9,10.0,48.4848484848,2.22222222222,0.909090909091,439.6,0.0,0.0,160.0,31.107791216163985,112.35371922382409,27.470811335209767,1450.489951873078,4.212373927832326,20.923327660888702,0.0,6.683839532197419,8.902906186869905e-16,181.27101935537257,16.25901394100673,88.73060852471943,5.6803215410529,13872.934047646682,42420.57840027809,10428.484531315044,312984.78703278606,1611.7525226976989,7995.65409093737,1082.9889582965668,190.000000000019,68752.14779981374,2547.170581394204,9960.40230280792,33379.728000068666,1,54.3072,159.0,67.48559296333804,222.3745222929935,58.09514331210191,1750.454140127386,8.432252460927954,47.54101524800436,0.0828025477707006,3.7809624911524935,0.9090909090910017,370.295541401274,16.167975114792306,63.82333221581399,160.65222929936292,71.9047619048,264.0,69.0625,1450.8,10.0,56.0606060606,2.22222222222,0.909090909091,428.4,0.0,0.0,160.0,67.48559296333804,222.3745222929935,58.09514331210191,1750.454140127386,8.432252460927954,47.54101524800436,0.0828025477707006,3.7809624911524935,0.9090909090910017,370.295541401274,16.167975114792306,63.82333221581399,160.65222929936292,10793.57833325054,35713.59000012875,9330.778593784198,275316.2684958994,1354.325363643548,7634.997272759634,582.7315277770036,144.54545454546903,59287.66340004205,2538.3333720916644,10041.185921300636,25549.86719999313,59.78145,70.93395,69.28185,68.8011,69.39165,81.83385,79.52355,74.18535,78.6462,82.51935,85.6827,368,17.0,65.16345,64.4562,73.7235,63.99765
-4222160606,142.6669999957085,3376.66666667,6.666666666669999,88.8888888889,2829.25,40.0395256917,1013.0,73.87566137563883,257.54999999999995,65.95703125,1468.729166666668,10.035669191954849,43.97306397306675,0.0,2.2222222222200063,0.9090909090910024,436.080555555556,16.88307493539514,68.63121345022083,161.13333333333318,73.80952380949999,258.0,65.9375,1454.7,10.0454545455,43.9393939394,2.22222222222,0.909090909091,439.6,0.0,0.0,160.0,29.524367114944223,106.03710276497893,27.19513422818612,1433.043171755924,4.137235325632292,19.286658290767623,0.3930654279674332,6.8378466824163215,1.1128019433720085e-15,180.3131493287277,16.130357648501388,87.64390553212093,6.574502990945419,13732.757857397031,42067.00739990473,10772.397343730554,324670.5774067283,1664.0003181827851,7614.745909112242,1116.2293749669086,195.45454545456505,70879.68019982576,2541.2425581096622,10015.065460237687,34432.53120002746,1,63.99765,159.3330000042915,114.33150183118342,384.9923076923077,87.36378205128206,2212.3,13.646270396267482,56.27428127431496,0.1538461538461538,4.246794871792827,0.9032634032634952,330.48974358974345,16.049493142514034,64.22486504715854,160.32820512820496,146.19047619,498.0,109.6875,1938.3,17.2727272727,69.696969697,2.22222222222,0.909090909091,420.0,0.0,0.0,156.8,114.33150183118342,384.9923076923077,87.36378205128206,2212.3,13.646270396267482,56.27428127431496,0.1538461538461538,4.246794871792827,0.9032634032634952,330.48974358974345,16.049493142514034,64.22486504715854,160.32820512820496,18316.100476276784,61747.74360072613,13996.549531416968,351684.03855529724,2187.2251136636733,9008.427424336838,661.4114583404503,143.78772727469237,52829.936599957946,2493.451046492786,10080.398619205953,25538.614400672912,63.99765,70.93395,69.28185,68.8011,69.39165,81.83385,79.52355,74.18535,78.6462,82.51935,85.6827,372,17.0,65.16345,64.4562,73.7235,59.78145
3838719142,127.33399999141692,3441.66666667,9.259259259260002,146.66666666700002,2831.0,40.8102766798,1032.5,73.86576677912996,257.70708661417314,65.93996062992126,1462.2236220472455,10.010021474599524,44.051539012167765,0.0,2.222222222220005,0.9090909090910024,401.48031496063,18.948910455953545,52.10526315782283,159.39527559055105,73.80952380949999,258.0,65.9375,1454.7,10.0,43.9393939394,2.22222222222,0.909090909091,403.2,34.6511627907,0.0,160.0,30.485759800439823,108.12271604349893,27.73254552409631,1494.9327759061248,4.239202081182628,19.719348604069147,0.3971949384061651,7.200345058488064,0.064282434653329,170.30925462538818,16.37673166827759,92.3925319908658,4.4451769357304185,12386.458094857084,38101.7928000927,9734.213437568396,299382.4489802688,1489.2115681907535,6897.367727350168,1009.2797916998328,175.90909090910853,58190.37420204878,2528.4195347710297,9921.595788679866,30978.67199993133,1,59.78145,159.0,73.30620855936262,235.8227848101263,60.37381329113924,1393.089873417721,9.252876869986824,42.58534714230591,0.0,4.70991561181178,0.9033371691600458,369.9898734177216,15.741831027368924,62.27681545630632,160.40506329113904,73.80952380949999,256.8,65.9375,1450.8,10.0,44.2424242424,2.22222222222,0.909090909091,417.2,0.0,0.0,160.0,73.30620855936262,235.8227848101263,60.37381329113924,1393.089873417721,9.252876869986824,42.58534714230591,0.0,4.70991561181178,0.9033371691600458,369.9898734177216,15.741831027368924,62.27681545630632,160.40506329113904,11692.159523593204,37621.31400110721,9632.374375276268,223372.1489961505,1475.7847954975998,6778.51636388026,724.7461111011672,143.636363636378,59059.96739956141,2479.722325661979,9862.25789502152,25500.262400054933,69.28185,68.8011,69.39165,81.83385,59.78145,79.52355,74.18535,63.99765,78.6462,82.51935,85.6827,358,15.666000008583069,64.4562,65.16345,73.7235,70.93395
-899170132,129.33399999141693,3448.33333333,9.62962962963,152.592592593,2831.25,40.8893280632,1034.5,73.87966039126515,257.29302325581364,65.93992248062015,1459.234883720931,10.02431289643162,44.10617805965819,0.0,2.222222222220005,0.9090909090910024,423.017054263566,18.267531999269767,54.64198286409536,161.0170542635657,73.80952380949999,256.8,65.9375,1450.8,10.0454545455,43.9393939394,2.22222222222,0.909090909091,431.2,34.6511627907,0.0,160.0,31.168280096800856,109.26451292410836,28.01388472930595,1632.3624252452616,4.28109068322685,19.92648623008315,0.4032098685775425,6.793976972454806,0.0639634131573055,180.5617842597848,16.287037941707137,89.52391004533412,6.551827006364273,12551.559523144437,38280.97680029869,9803.37984382175,319787.0266831309,1503.2269318260114,6952.371363666267,1062.268263891712,182.1218181740336,62080.97140208483,2479.72232566198,9862.25789502152,32172.36639871597,0,70.93395,159.0,73.86377335743477,235.40506329113896,60.354034810126585,1385.215822784808,9.242807825104991,42.6371308016918,1.0,4.930555555554503,0.9090909090910014,372.7898734177215,16.00088313216811,65.04830113251091,160.34430379746814,73.80952380949999,256.8,65.9375,1446.9,10.0,43.9393939394,2.22222222222,0.909090909091,417.2,0.0,0.0,160.0,73.86377335743477,235.40506329113896,60.354034810126585,1385.215822784808,9.242807825104991,42.6371308016918,1.0,4.930555555554503,0.9090909090910014,372.7898734177215,16.00088313216811,65.04830113251091,160.34430379746814,11747.43047657305,37629.06479916573,9648.245624788104,220918.5322695404,1477.5177045157204,6795.060302904769,760.4407638764985,144.54545454546903,59595.81039814948,2521.234534956875,10234.694474783271,25505.5984000206,70.93395,68.8011,69.39165,81.83385,79.52355,59.78145,74.18535,63.99765,78.6462,82.51935,85.6827,360,15.666000008583069,64.4562,65.16345,73.7235,69.28185
